row_index,ipin_baseline_score,ipin_optimized_score
657,-1.356740911801656,-0.7934984167416891
658,-0.5434312621752421,-0.11305193106333415
659,-1.9398821194966633,-0.6210441440343857
660,-1.1511281331380208,0.9354913532733917
661,-2.756093422571818,-3.318314552307129
662,0.4605767826239268,0.9614070157210032
663,-0.9893938302993774,-0.02494502067565918
664,0.49273866415023804,1.0429874857266743
665,-1.5625466505686443,-1.03896168867747
666,-1.7858530282974243,-0.865061362584432
667,-1.853797475496928,-1.2888899842898052
668,-2.627469857533773,-3.4487311840057373
669,-2.27895180384318,-1.7594602505366008
670,-1.1415027379989624,-0.7305586139361063
671,-0.7648575901985168,-1.0248591378331184
672,-3.1094373067220054,-3.663822968800863
673,-1.0895442962646484,-0.848829448223114
674,-2.9245283603668213,-1.9123506546020508
675,-1.5170520146687825,-1.5416677594184875
676,-1.0870016813278198,0.3179245392481486
677,-3.3997855186462402,-3.2209500471750894
678,-1.7475061416625977,-0.3019141952196757
679,-2.7728237311045327,-2.1405632893244424
680,-1.6100547313690186,-1.6877347429593403
681,-0.7407432397206625,-0.21725604931513467
682,-1.2936266263326008,-1.870583216349284
683,-0.8428303003311157,-0.6731128791968027
684,-0.4992859760920207,1.5765424966812134
685,-2.314852476119995,-2.6922453244527182
686,-0.5093912283579508,-0.5819479624430338
687,-1.6570847034454346,-0.623917818069458
688,-1.919329285621643,-2.047781984011332
689,-0.6074060400327047,-0.0682211567958196
690,-2.107961336771647,-1.7905071179072063
691,-1.3944227298100789,-0.8837216893831888
692,-1.5885627667109172,-1.3041041294733684
693,-2.9246772130330405,-2.391436497370402
694,-1.314519723256429,-0.6310976346333822
695,-0.8717642227808634,-0.6391021509965261
696,-1.0412057836850483,-1.6829210917154949
697,-0.8877111474672953,-0.4056541249155998
698,-2.906619389851888,-2.6367104053497314
699,-0.19618942961096764,-0.4234226743380229
700,-1.912269393603007,-2.0986616611480713
701,-1.1022315621376038,-0.3279296358426412
702,-1.860658327738444,-1.5422588189442952
703,-0.8963788946469625,-0.6860554019610087
704,-3.222292979558309,-2.103312055269877
705,-2.0962413946787515,-2.4609580039978027
706,-1.7455579439798992,-1.8573431968688965
707,-1.6319588820139568,-1.8957593441009521
708,-2.3526440461476645,-2.27628763516744
709,-1.5951319535573323,-2.13212513923645
710,-3.345285495122274,-4.108867168426514
711,-2.4850687980651855,-2.6995225747426352
712,-1.1680797934532166,-0.5691398580869039
713,-2.1102890968322754,-3.050195296605428
714,-2.0895320177078247,-1.7542198499043782
715,-2.503169536590576,-2.9702605406443277
716,-3.3596771558125815,-6.091978232065837
717,-2.4819723765055337,-3.391934951146444
718,-2.2270774841308594,-2.6976420084635415
719,-1.9460434118906658,-1.9256811141967773
720,-2.975182215372721,-2.503770033518473
721,-2.0857651233673096,-2.455969293912252
722,-1.2539513508478801,0.36508679886658985
723,-1.0130733450253804,-1.3988663951555889
724,-2.2058876752853394,-3.9350883960723877
725,-2.122572104136149,-2.6320595741271973
726,-2.1429386933644614,-0.844744602839152
727,-2.223930994669596,-1.1517204244931538
728,-2.6552274227142334,-2.5201381047566733
729,-1.8179317712783813,-3.3319292068481445
730,-1.861158808072408,-1.946803371111552
731,-2.8739914894104004,-3.571971337000529
732,-1.6361523866653442,-2.276716709136963
733,-4.0115729967753095,-3.9385414123535156
734,-2.8192969957987466,-4.0057053565979
735,-1.02902756134669,-1.3286754091580708
736,-2.2269742091496787,-2.133334239323934
737,-2.088573972384135,-2.222352902094523
738,-3.3131814002990723,-3.494527498881022
739,-2.6410983403523765,-2.395679235458374
740,-0.7788569132486979,-0.456717848777771
741,-3.1742990016937256,-4.591794331868489
742,-3.4405945936838784,-4.523292541503906
743,-0.5976316730181376,-0.5701856811841329
744,-3.382713874181112,-2.338494618733724
745,-1.9845384359359741,-2.5315645138422647
746,-1.4021937449773152,-0.7557470202445984
747,-2.797524849573771,-1.9645791053771973
748,-2.461357275644938,-2.203378756841024
749,-1.8084822098414104,-2.4301668802897134
750,-4.260087013244629,-4.676492849985759
751,-3.1202073891957602,-3.9241036574045816
752,-2.571598529815674,-2.6219613552093506
753,-2.7005980014801025,-2.3796300888061523
754,-2.3690271377563477,-3.0164217154184976
755,-1.5781963268915813,-3.1960481802622476
756,-1.9080849091211955,-1.9384827613830566
757,-2.9531071186065674,-3.6777796745300293
758,-2.164466381072998,-2.76527468363444
759,-2.460302988688151,-2.629268010457357
760,-2.7177559534708657,-2.5369110902150473
761,-1.5972421566645305,-1.79564102490743
762,-2.6851589679718018,-2.9629788398742676
763,-1.0879109104474385,-0.8164596954981486
764,-4.234329541524251,-4.062417030334473
765,-0.7536092400550842,-1.6765766739845276
766,-3.430665890375773,-4.020879586537679
767,-1.7675721645355225,-1.4408743381500244
768,-3.0935680071512857,-3.2835694948832193
769,-2.2996830145517984,-2.5058985551198325
770,-1.2610486348470051,-0.9089089433352152
771,-1.9671708345413208,-2.9742825031280518
772,-1.6819417476654053,-1.0344668527444203
773,-1.8148266077041626,-1.8245644966761272
774,-2.283280928929647,-2.634362061818441
775,-2.195619503657023,-2.667605400085449
776,-2.6057183742523193,-1.1159578959147136
777,-0.5094342529773712,0.046805620193481445
778,-3.5944828192392984,-4.147067467371623
779,-3.355209747950236,-4.193145036697388
780,-2.1247567733128867,-3.5191460450490317
781,-2.0119940042495728,-1.612469772497813
782,-3.3282225926717124,-4.067521731058757
783,-2.7076985836029053,-2.4006946881612143
784,-2.858034690221151,-3.1063876946767173
785,-2.3978734811147056,-3.3315916856129966
786,-2.784950097401937,-2.772265672683716
787,-1.8926769892374675,-0.06581624845663707
788,-4.35558557510376,-4.311748345692952
789,-2.1121642192204795,-0.8585180640220642
790,-1.6195512612660725,-1.9754478931427002
791,-3.23248283068339,-4.602903683980306
792,-2.5841809113820395,-4.09442154566447
793,-1.614912708600362,-0.7580069104830424
794,-2.1993892987569175,-2.5240976015726724
795,-2.296830177307129,-4.33176835378011
796,-1.4053988059361775,-2.801075299580892
797,-1.6278682152430217,-0.18826026717821756
798,-0.016733724623918533,-0.741109033425649
799,-2.7198731104532876,-1.5397230784098308
800,-1.4287199179331462,-1.7633686065673828
801,-1.4506134192148845,0.39727691809336346
802,-1.7628135283788045,-2.02227516969045
803,-2.080299139022827,-2.123509963353475
804,-1.1946179866790771,-0.9280778368314108
805,-1.7802966435750325,-1.3442296187082927
806,-2.7100677490234375,-1.9117017189661663
807,-3.6548031171162925,-4.512831846872966
808,-1.8322807550430298,-3.615297555923462
809,2.847214619318644,2.8115498224894204
810,-2.3829243183135986,-2.5920311212539673
811,-1.8764386971791585,-0.9877196947733561
812,-2.8414835135142007,-4.3607847690582275
813,-1.302299936612447,-1.4444632331530254
814,-2.0332084496816,-3.1939048767089844
815,0.8659396767616272,0.31941266854604083
816,-2.38053305943807,-2.724114259084066
817,-3.0554967721303306,-2.9231940110524497
818,-0.7695108552773794,-1.2483966151873271
819,-1.761662522951762,-2.4650426705678306
820,-0.796312948067983,-1.2835792700449626
821,-0.36814089864492416,-0.6033288575708866
822,-1.9553521871566772,-2.6010399659474692
823,-2.0495609045028687,-2.0126229921976724
824,-0.10789968073368073,0.6506165688236555
825,-2.117547035217285,-3.4284801483154297
826,-0.8301421403884888,-1.7290613651275635
827,-1.7065328359603882,-1.44355704387029
828,-1.7836337486902873,-1.705806056658427
829,-2.5168710549672446,-2.144151051839193
830,-1.4913397630055745,-1.8213290770848591
831,-2.5885846614837646,-4.025306224822998
832,-2.457305828730265,-3.9365886052449546
833,-2.693345626195272,-3.455003102620443
834,-3.027621030807495,-3.3025546868642173
835,-1.6213741699854534,-2.212987780570984
836,-1.4876952568689983,-0.3839858869711558
837,-2.9213527838389077,-2.709587256113688
838,-2.746556599934896,-2.67706036567688
839,-1.925405780474345,-2.9838408629099527
840,-2.078882654507955,-3.743706782658895
841,-2.064416289329529,-3.212205251057943
842,-2.0907713174819946,-2.741473118464152
843,-1.6181258360544841,-0.2190348282456398
844,-1.5384933551152546,-2.9947582880655923
845,-2.230302651723226,-2.155258536338806
846,-1.6927673021952312,-2.0692776838938394
847,-1.6095743974049885,-3.293834924697876
848,-2.1755128701527915,-2.029806931813558
849,-2.7537099520365396,-3.6193780104319253
850,-1.6622341871261597,-4.212703466415405
851,-2.588529109954834,-2.948206901550293
852,-1.5922513405481975,-3.263432264328003
853,-2.0937547286351523,-2.6766579151153564
854,-2.445754051208496,-2.869443416595459
855,-2.3848968346913657,-2.6361090342203775
856,-2.0295241276423135,-2.5609546502431235
857,-2.5464982191721597,-2.786640008290609
858,-1.1340612570444744,-1.1495190262794495
859,-2.841067314147949,-4.039369106292725
860,-2.542370875676473,-1.540548324584961
861,-1.842294454574585,-2.3723181883494058
862,-1.9791870911916096,-2.3592087825139365
863,-2.0614827473958335,-1.6122156778971355
864,-1.7969698111216228,-1.8395304282506306
865,-2.092014710108439,-1.9610629479090373
866,-1.2469266255696614,-1.2232911586761475
867,-2.2125371297200522,-2.4269721508026123
868,-2.0057254632314048,-2.2272380590438843
869,-2.7004899183909097,-3.207455635070801
870,-1.4701155026753743,-1.959794521331787
871,-1.8594228426615398,-3.303722620010376
872,-1.4563944339752197,-2.410588582356771
873,-1.5360823074976604,-3.0701721906661987
874,-2.500622351964315,-1.883467197418213
875,-1.9700276851654053,-3.8180813789367676
876,-0.9574439922968546,-1.023310164610545
877,-2.2287374337514243,-3.6165823141733804
878,-2.448872963587443,-1.299850881099701
879,-3.750530560811361,-2.5781553586324057
880,-2.5306801001230874,-2.9655649662017822
881,-1.5857758124669392,-0.23447581132253012
882,-2.0961406230926514,-2.8566970427831015
883,-1.7352641423543294,-2.4599990844726562
884,-2.3230162461598716,-3.0900818506876626
885,-1.8524915774663289,-2.336273988087972
886,-4.190500577290853,-3.7126548290252686
887,-1.4581090609232585,-1.9361604452133179
888,-3.261453072230021,-3.2419772148132324
889,-1.835159699122111,-1.5683139165242512
890,-2.3678461710611978,-2.4960761070251465
891,-1.616235335667928,-1.6417702039082844
892,-0.8091102441151937,-1.1020880937576294
893,-1.5571248928705852,-1.887618859608968
894,-2.071412364641825,-3.0945382912953696
895,-1.9617406924565632,-1.7886561155319214
896,-2.5823753674825034,-3.075737635294596
897,-1.8183485666910808,-1.4096463322639465
898,-2.0100172758102417,-2.8903199831644693
899,-2.933718999226888,-1.9079418579737346
900,-0.6331185499827067,-0.15952338774998984
901,-2.414304574330648,-2.4393370946248374
902,-2.8578616778055825,-3.5018973350524902
903,-1.1903079350789387,-1.458303968111674
904,-2.1966931025187173,-1.9851373434066772
905,-3.824488083521525,-4.031168619791667
906,-2.001511295636495,-3.937673886617025
907,-3.566324551900228,-4.517152309417725
908,-1.9254517157872517,-1.843658407529195
909,-3.2519105275472007,-4.4385247230529785
910,-0.6643710533777872,-0.41587400436401367
911,-2.2283002138137817,-2.626942753791809
912,-2.0879151423772178,-2.001729885737101
913,-1.9882928530375164,-2.6160124937693277
914,-3.1446100870768228,-2.95786722501119
915,1.3199427127838135,3.498577435811361
916,-1.9134107828140259,-2.5987068017323813
917,-1.2384968996047974,-1.244442105293274
918,-2.5803651014963784,-3.6276253859202066
919,-3.190739313761393,-2.971681276957194
920,-1.1248443325360615,-1.6094403266906738
921,-0.7270696957906088,0.4164724349975586
922,-2.0315229098002114,-3.1192827224731445
923,-1.319318135579427,-1.8516462246576946
924,-2.033413569132487,-2.8041510581970215
925,-2.3784989515940347,-3.895347754160563
926,-2.142855167388916,-2.772574265797933
927,-2.3213983376820884,-2.5955660343170166
928,-0.8230556845664978,-0.9010332028071085
929,-1.9105006853739421,-2.128180662790934
930,-3.5782738526662192,-6.107901891072591
931,-1.4636320273081462,-1.120227873325348
932,-1.8070386250813801,-3.7084620793660483
933,-2.3623904387156167,-0.9524144927660624
934,-0.8867919643719991,-1.6003794272740681
935,-2.435969829559326,-2.2989816665649414
936,-1.5700120131174724,-2.1062962214152017
937,-0.810916523138682,0.6341070930163065
938,-2.6566666762034097,-2.2457400957743325
939,-1.0682975053787231,-1.4546861847241719
940,-1.4313547611236572,-1.5187772115071614
941,-3.1143850485483804,-3.039301117261251
942,-2.144717216491699,-3.1777469317118325
943,-2.0729263623555503,-2.580070376396179
944,-2.299352010091146,-2.8805253505706787
945,-1.5587366024653118,-1.9972347418467205
946,-3.404237985610962,-4.368714650472005
947,-1.8790878454844158,-1.7916957934697468
948,-2.4456229209899902,-3.798838456471761
949,-2.9356687863667807,-3.2103358109792075
950,-0.8795477946599325,0.24071518580118814
951,-2.4774221579233804,-2.1675812403361
952,-1.9301373561223347,-1.5032585461934407
953,-2.640195608139038,-3.5238946278889975
954,-1.0151499311129253,-2.687952995300293
955,-2.273078441619873,-2.8108201026916504
956,-2.4462622801462808,-2.844252665837606
957,-2.680941899617513,-3.429539998372396
958,-1.7547249396642048,-2.41811066865921
959,-2.222069422403971,-3.11199418703715
960,-3.886082887649536,-4.442862510681152
961,-2.2378220558166504,-2.4423105716705322
962,-3.0308614571889243,-3.954209009806315
963,-1.652282953262329,-2.105396827061971
964,-2.1996262073516846,-1.5160020391146343
965,-1.5797481536865234,-1.7448641061782837
966,-2.5483224391937256,-2.9500646591186523
967,-2.3815662066141763,-2.990914980570475
968,-3.1636688709259033,-4.4188516934712725
969,-1.7470928033192952,-2.7442680199941
970,-1.6360998153686523,-1.3487280110518138
971,-3.3855481147766113,-3.4316356976826987
972,-3.3336726824442544,-3.377074639002482
973,-1.5772703488667805,-2.8143560886383057
974,-3.0024779637654624,-3.3270328044891357
975,-2.2486700216929116,-2.899115800857544
976,-2.79377015431722,-3.4595967133839927
977,-1.8685428301493328,-1.6981896956761677
978,-2.8231465816497803,-4.753238677978516
979,-1.8022868235905964,-2.255010962486267
980,-1.2922024726867676,-0.8991324206193289
981,-1.1002140045166016,-2.3995379209518433
982,-0.8004342913627625,-1.0794346332550049
983,-2.4017509619394937,-1.9486690362294514
984,-3.1884374618530273,-2.7289166847864785
985,-1.9830989837646484,-3.0940725803375244
986,-1.286105712254842,-0.7229995230833689
987,-2.7103021144866943,-2.5566487312316895
988,-2.561007022857666,-2.614845037460327
989,-3.18364151318868,-3.963663180669149
990,-2.121949076652527,-1.732287049293518
991,-1.4442493120829265,-0.8746003384391466
992,-1.980407476425171,-2.992317279179891
993,-1.8899956941604614,-1.8056756655375164
994,-1.4582709868748982,-0.7138314048449198
995,-1.8588987588882446,-3.077524741490682
996,-1.459121584892273,-0.26345263918240863
997,-2.0163364013036094,-1.1573457717895508
998,-2.522752602895101,-3.567315657933553
999,-2.4202841917673745,-3.632191220919291
1000,-1.9346359570821126,-1.1220813194910686
1001,-2.2867424885431924,-2.494924306869507
1002,-1.8697975873947144,-3.1880815823872886
1003,-1.906510829925537,-3.1061367193857827
1004,-2.1382948557535806,-2.7324711879094443
1005,-3.000393867492676,-5.088998953501384
1006,-3.0567869345347085,-2.8546340068181357
1007,-1.8382490873336792,-3.261164824167887
1008,-2.5532668431599936,-2.9701598485310874
1009,-3.3720845381418862,-3.835285504659017
1010,-0.9792822400728861,0.7513763507207235
1011,-1.266326904296875,0.3422282934188843
1012,-0.21183940892418227,0.5386053224404653
1013,-2.6098485787709556,-1.5056082407633464
1014,-4.329780737559001,-3.330482085545858
1015,-3.5504345099131265,-3.356760581334432
1016,-3.2089523474375405,-2.68459145228068
1017,-2.589477062225342,-2.6603453954060874
1018,-3.1305602391560874,-1.826558768749237
1019,-2.360970973968506,-1.6740049918492634
1020,-3.099090019861857,-2.072486480077108
1021,-2.5719871520996094,-2.243108034133911
1022,-1.7329576412836711,-2.9403812885284424
1023,-2.469350020090739,-1.8563895622889202
1024,-1.7448485692342122,-1.6561853090922039
1025,-2.2442332903544107,-2.532042980194092
1026,-1.3789445161819458,0.43934206167856854
1027,-1.6479873657226562,-1.405328094959259
1028,-3.086176633834839,-2.3714053630828857
1029,-2.344045718510946,-1.6194098790486653
1030,-1.2122138738632202,-0.9218538800875345
1031,-5.174449920654297,-3.7648256619771323
1032,-3.0676864782969155,-1.700261116027832
1033,-2.097484032313029,-2.315387765566508
1034,-1.8032497962315877,-1.4634071588516235
1035,-2.5146988232930503,-1.7566996812820435
1036,-3.341409762700399,-2.276710112889608
1037,-3.2418595949808755,-2.458753148714701
1038,-3.229323466618856,-1.306889832019806
1039,-1.6158790985743205,-0.9202918211619059
1040,-3.500691811243693,-2.8086442152659097
1041,-1.808900515238444,-1.9022448857625325
1042,-3.4876554012298584,-1.8857100407282512
1043,-3.1379125118255615,-1.4289331634839375
1044,-2.321478764216105,-2.096273144086202
1045,-2.2083497047424316,-1.7846258481343586
1046,-1.1864060759544373,-1.0823211868604024
1047,-3.657227357228597,-2.341907819112142
1048,-2.171319325764974,-0.9851423899332682
1049,-2.748000701268514,-2.127169132232666
1050,-2.5469685395558677,-2.495098034540812
1051,-2.202367146809896,-0.8827044169108073
1052,-3.1910793781280518,-1.2157042821248372
1053,-3.7689766883850098,-2.943545659383138
1054,-5.149938265482585,-3.930682102839152
1055,-2.863873322804769,-3.3795153299967446
1056,-1.94429878393809,-1.0711501638094585
1057,-1.3048139413197835,-0.6605717341105143
1058,-2.366175651550293,-0.9409595926602682
1059,-0.37357357144355774,1.6864354610443115
1060,-1.3502719799677532,-0.447310209274292
1061,-2.5306994120279946,-1.5800250172615051
1062,-3.1881022453308105,-2.55177108446757
1063,-3.0868350664774575,-1.749603013197581
1064,-4.844492276509603,-4.775692303975423
1065,-3.1062256495157876,-3.801058530807495
1066,-3.4771371682484946,-2.988754669825236
1067,-3.6146793365478516,-3.454060713450114
1068,-3.787269910176595,-2.6265969276428223
1069,-2.388758738835653,-1.6100104053815205
1070,-0.7874748706817627,-1.5235755046208699
1071,-2.7905425230662027,-0.44249169031778973
1072,-2.4599831104278564,-1.6914876699447632
1073,-3.019593079884847,-2.2522691090901694
1074,-4.053815444310506,-2.8843277295430503
1075,-3.3550445238749185,-2.5997963746388755
1076,-1.1449276208877563,-0.8124919533729553
1077,-5.028963406880696,-3.8306356271107993
1078,-2.1333924531936646,-1.3431991338729858
1079,-1.7195168733596802,-0.6770180861155192
1080,-1.9866233666737874,-0.7832808295885721
1081,-1.0977821747461955,-1.1924223999182384
1082,-2.939087470372518,-2.428930640220642
1083,-2.1475472847620645,-1.1143487294514973
1084,-2.468625783920288,-2.1809833447138467
1085,-2.992998997370402,-2.8027973969777427
1086,-1.9030137459437053,-1.027413288752238
1087,-2.831404527028402,-2.7974253495534263
1088,-3.62473201751709,-2.675022602081299
1089,-3.3445050716400146,-3.460360527038574
1090,-4.566633860270183,-4.476044495900472
1091,-1.8755393822987874,-0.14019209146499634
1092,-3.6279319127400718,-2.8005916277567544
1093,-2.770120938618978,-1.3924914995829265
1094,-2.6581033070882163,-2.6146183808644614
1095,-2.87904421488444,-1.726722776889801
1096,-3.735499461491903,-3.364861249923706
1097,-1.8500418663024902,-1.0205723245938618
1098,-2.260780175526937,-1.3002500534057617
1099,-1.867630918820699,-1.0525347987810771
1100,-3.0999547640482583,-2.5339802503585815
1101,-3.639524062474569,-1.4725600282351177
1102,-2.513192574183146,-1.5317169030507405
1103,0.23757932086785635,2.4075588385264077
1104,-1.600129763285319,-0.9973844091097513
1105,-1.9908676942189534,-1.7974692185719807
1106,-2.4611138502756753,-1.7232229510943096
1107,-2.7105249563852944,-1.8698272307713826
1108,-2.7688960234324136,-2.073082367579142
1109,-1.8446869055430095,-2.064902385075887
1110,-2.376069943110148,-1.0229530731836955
1111,-2.6401204268137612,-0.39425816138585407
1112,-3.4604466756184897,-3.3545695145924888
1113,-3.1847546895345054,-2.5417441527048745
1114,-2.6669159730275473,-2.1924153168996177
1115,-3.0322630405426025,-1.3995887438456218
1116,-3.623293320337931,-2.805423855781555
1117,-1.927833120028178,-1.0116177399953206
1118,-2.325122356414795,-1.8436548709869385
1119,-3.3806862036387124,-2.45734179019928
1120,-3.87930957476298,-3.2727390925089517
1121,-1.453946312268575,0.13775143027305603
1122,-1.851539929707845,-1.832865556081136
1123,-1.0474522312482197,0.5045358737309774
1124,-0.8757233421007792,-0.9177495241165161
1125,-2.5708860556284585,-1.374020238717397
1126,-2.690452973047892,-1.6216552754243214
1127,-3.151806592941284,-3.4426991939544678
1128,-2.3181305726369223,-0.8357165356477102
1129,-2.381615320841471,-0.330827256043752
1130,-3.5019466082255044,-2.274165630340576
1131,-4.544022560119629,-4.507301966349284
1132,-0.7880764206250509,-1.3035277128219604
1133,-2.515329917271932,-1.584704617659251
1134,-2.005943854649862,-1.1356031397978466
1135,-2.517106612523397,-1.0344968636830647
1136,-2.7951698303222656,-2.2219173510869346
1137,-2.865833123524984,-1.8281257152557373
1138,-2.0443571408589682,-1.247558832168579
1139,-2.1722663243611655,-1.4680641492207844
1140,-0.7327508727709452,0.025141586860020954
1141,-1.9030624628067017,0.061280786991119385
1142,-2.5040674209594727,-1.8858390649159749
1143,-3.5006869633992515,-2.4796467622121177
1144,-2.3703076044718423,-0.5960718393325806
1145,-2.7053178946177163,-1.7417335907618205
1146,-1.3375571966171265,-1.2150310277938843
1147,-2.849330107371012,-2.6134145657221475
1148,-2.5285579363505044,-1.441041608651479
1149,-1.73452627658844,-0.75827357172966
1150,-1.788734793663025,-1.6219643553098042
1151,-1.6071937878926594,-0.9786583085854849
1152,-2.7076950867970786,-1.4435415863990784
1153,-1.6849518616994221,-2.153546134630839
1154,-3.2436161041259766,-2.460423489411672
1155,-1.9656248490015666,-1.9437392950057983
1156,-1.2978984117507935,0.06944489479064941
1157,-1.5709829330444336,0.7743363777796427
1158,-2.268572966257731,-1.4796853462855022
1159,-1.321791648864746,-0.8564342558383942
1160,-2.8095052242279053,-1.8154155015945435
1161,-3.2053698698679605,-2.1579761107762656
1162,-1.6258692741394043,0.37119218707084656
1163,-1.544356147448222,-1.1026450594266255
1164,-2.9184327125549316,-2.3855974276860556
1165,-2.429487864176432,-1.7986929019292195
1166,-3.935435136159261,-2.582491715749105
1167,-1.7822519938151042,-1.474231203397115
1168,-1.9032747745513916,-1.937185287475586
1169,-3.386151075363159,-2.750747481981913
1170,-3.1449557145436606,-2.794920285542806
1171,-3.2608273029327393,-1.9880965153376262
1172,-2.159152030944824,-1.2211088140805562
1173,-2.6120707988739014,-3.3200742403666177
1174,-3.3988112608591714,-2.3587224880854287
1175,-2.5768158435821533,-2.5202674865722656
1176,-3.5315069357554116,-1.739323655764262
1177,-4.112655480702718,-2.944638967514038
1178,-4.477621396382649,-4.222605307896932
1179,-1.1136831839879353,-1.785012682278951
1180,-3.6347299416859946,-1.9599142670631409
1181,-1.006808082262675,0.5217029452323914
1182,-3.0207161903381348,-3.3457934856414795
1183,-3.0676263173421225,-2.8537681897481284
1184,-1.0928773880004883,-0.5925077299276987
1185,-1.4642836252848308,-1.192752520243327
1186,-2.0995599826176963,-2.331137220064799
1187,-1.164533297220866,-0.7193755308787028
1188,-3.6225191752115884,-2.534892956415812
1189,-1.8536349137624104,-0.9263632297515869
1190,-2.368652105331421,-1.2636627157529194
1191,-4.885172367095947,-4.8582353591918945
1192,-1.8419249455134075,-2.6578176816304526
1193,-2.9002959728240967,-1.6681298812230427
1194,-1.40902046362559,-1.3620219628016155
1195,-1.6669717232386272,-0.7096282740434011
1196,-1.4242980082829793,-1.1737627188364665
1197,-3.4548534552256265,-2.645730972290039
1198,-3.454892635345459,-2.174638032913208
1199,-1.021923343340556,0.17291054129600525
1200,-1.3366282383600872,-0.8017045656840006
1201,-3.1922501722971597,-3.0665274461110434
1202,-2.6393049558003745,-1.3378274937470753
1203,-2.1033729712168374,-1.6162356734275818
1204,-2.5275060335795083,-1.966681977113088
1205,-1.2309783299763997,0.1593954066435496
1206,-2.3993157545725503,-2.6606993675231934
1207,-2.6663296222686768,-0.971169094244639
1208,-3.052344481150309,-3.5098986625671387
1209,-3.2430014610290527,-1.3800514141718547
1210,-3.2187949816385903,-2.3946852684020996
1211,-3.1766133308410645,-3.1597859064737954
1212,-2.640582720438639,-2.4784825642903647
1213,-1.9721183776855469,-1.0276305476824443
1214,-2.9000539779663086,-2.2257352272669473
1215,-2.6909192403157554,-1.3608026107152302
1216,-2.3892385164896646,-0.8125640054543813
1217,-3.323622703552246,-2.3933143615722656
1218,-1.5602279901504517,-1.7760547002156575
1219,-3.969978411992391,-3.75525164604187
1220,-2.5362626711527505,-3.030625820159912
1221,-3.082927942276001,-1.6250371932983398
1222,-1.904803991317749,-1.1105979681015015
1223,-1.1858584880828857,0.07381288210550944
1224,-2.3235788345336914,-1.550899863243103
1225,-2.676743189493815,-2.8613978226979575
1226,-1.3177363475163777,-0.11839531858762105
1227,-3.4170990784962973,-2.62709108988444
1228,-2.8314645290374756,-1.1003189484278362
1229,-2.7178125381469727,-0.7211441993713379
1230,-3.979424238204956,-3.6806801160176597
1231,-1.9473010698954265,-0.3946418762207031
1232,-3.4492125511169434,-2.0817134777704873
1233,-2.236655871073405,-1.6576160589853923
1234,-2.4215502738952637,-3.3132689793904624
1235,-1.941300908724467,-1.2426970799763997
1236,-1.5605384906133015,-0.9494315981864929
1237,-2.500456174214681,-3.0709991455078125
1238,-2.1191976070404053,-1.1042811572551727
1239,-3.681850035985311,-3.0211716492970786
1240,-3.409816344579061,-2.4214503367741904
1241,-3.9268739223480225,-2.452596743901571
1242,-2.4235339164733887,-1.9862375656763713
1243,-3.303735891977946,-2.6326905886332193
1244,-3.6087361176808677,-1.827701727549235
1245,-1.822057803471883,-1.8226401656866074
1246,-3.283416430155436,-2.1830963691075644
1247,-2.3458423614501953,-1.6500485738118489
1248,-1.6829007069269817,-0.30508582790692645
1249,-1.6750016609827678,-1.0580617189407349
1250,-2.6325310866038003,-1.8773249785105388
1251,-3.690652767817179,-2.818403482437134
1252,-3.3658852577209473,-1.3752296765645344
1253,-4.041848659515381,-2.7853805224100747
1254,-2.398033301035563,-1.6784680684407551
1255,-1.1014995972315471,-0.6833034406105677
1256,-0.3796371519565582,0.7690403858820597
1257,-2.227983077367147,-1.5178611079851787
1258,-1.7381011247634888,-1.3307432333628337
1259,-2.3802855809529624,-1.825051446755727
1260,-1.8296072880427043,-1.0689414540926616
1261,-2.994146188100179,-2.314932346343994
1262,-2.505871375401815,-1.6417362292607625
1263,-3.046955188115438,-3.2164905071258545
1264,-3.0441288153330484,-2.2996113300323486
1265,-2.5120174884796143,-1.994858940442403
1266,-2.1627469857533774,-0.49297212560971576
1267,-3.859675884246826,-2.8103001912434897
1268,-2.6987632115681968,-2.3321195443471274
1269,-1.396380623181661,-0.8427302440007528
1270,-2.580329974492391,-3.0527064005533853
1271,-2.8186251322428384,-1.4385114510854085
1272,-4.898394743601481,-4.284862518310547
1273,-2.6353280544281006,-2.666869322458903
1274,-0.7180689374605814,1.244999845822652
1275,-2.9121870199839273,0.12156995137532552
1276,-1.768770654996236,-0.21650540828704834
1277,-1.909821351369222,-2.210221449534098
1278,-1.4300909042358398,0.745536595582962
1279,-1.243440310160319,-2.2081371943155923
1280,-2.529614289601644,-2.084180394808451
1281,-1.757170557975769,-0.539231946070989
1282,-1.850813627243042,-2.4485218127568564
1283,-2.056336243947347,-0.8313244680563608
1284,-0.46108317375183105,0.48421016335487366
1285,-1.9904096126556396,-1.295625925064087
1286,-2.8067038853963218,-2.61704691251119
1287,-3.0210769971211753,-3.6459054946899414
1288,0.009601816534996033,2.0748256047566733
1289,-1.391074776649475,0.08385207255681355
1290,-2.178583860397339,-2.3756287892659507
1291,-2.0688705444335938,-0.6256593465805054
1292,-1.3249802986780803,-1.5778985619544983
1293,-2.4368823369344077,-1.3561034202575684
1294,-1.4306092262268066,-1.40853613615036
1295,-2.8531527519226074,-2.0189446210861206
1296,-2.855143388112386,-2.695564309755961
1297,-1.3149371147155762,-0.5154212315877279
1298,-1.8825843731562297,-1.1690811961889267
1299,-4.222618738810222,-2.502852519353231
